provider,region,state,family,architecture,processor,vCPU,ram(GB),price($/h),N-price($/h),daily_price,N-daily_price,weekly_price,N-weekly_price,monthly_price,N-monthly_price
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,4,16,0.092,0.06847,2.21,1.6447,15.46,11.505,67.16,49.98
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,4,32,0.124,0.09228,2.98,2.2177,20.83,15.501,90.52,67.36
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,4,64,0.188,0.13991,4.51,3.3563,31.58,23.501,137.24,102.13
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,8,16,0.152,0.11312,3.65,2.7163,25.54,19.007,110.96,82.57
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,8,32,0.184,0.13693,4.42,3.2893,30.91,23.003,134.32,99.96
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,8,64,0.248,0.18456,5.95,4.4279,41.66,31.003,181.04,134.73
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,8,128,0.376,0.27981,9.02,6.7126,63.17,47.01,274.48,204.26
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,16,32,0.304,0.22623,7.3,5.4326,51.07,38.006,221.92,165.15
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,16,64,0.368,0.27386,8.83,6.5712,61.82,46.006,268.64,199.92
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,16,128,0.496,0.36912,11.9,8.8558,83.33,62.013,362.08,269.45
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,16,256,0.752,0.55963,18.05,13.4326,126.34,94.02,548.96,408.53
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,32,64,0.608,0.45247,14.59,10.8577,102.14,76.011,443.84,330.3
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,32,128,0.736,0.54772,17.66,13.1423,123.65,92.019,537.28,399.84
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,32,256,0.992,0.73823,23.81,17.7191,166.66,124.026,724.16,538.91
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,32,512,1.504,1.11926,36.1,26.8651,252.67,188.033,1097.92,817.06
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,48,96,0.912,0.6787,21.89,16.2902,153.22,114.024,665.76,495.45
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,48,192,1.104,0.82158,26.5,19.7209,185.47,138.024,805.92,599.75
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,48,384,1.488,1.10735,35.71,26.5749,249.98,186.032,1086.24,808.36
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,48,768,2.256,1.67888,54.14,40.2902,379.01,282.054,1646.88,1225.59
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,64,128,1.216,0.90493,29.18,21.7153,204.29,152.03,887.68,660.6
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,64,256,1.472,1.09544,35.33,26.2921,247.3,184.037,1074.56,799.67
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,64,512,1.984,1.47647,47.62,35.4381,333.31,248.045,1448.32,1077.82
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,64,1024,3.008,2.23851,72.19,53.7228,505.34,376.067,2195.84,1634.11
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,96,192,1.824,1.3574,43.78,32.5805,306.43,228.041,1331.52,990.9
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,96,384,2.208,1.64316,52.99,39.4344,370.94,276.048,1611.84,1199.51
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,96,768,2.976,2.2147,71.42,53.1498,499.97,372.071,2172.48,1616.73
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,128,256,2.432,1.80986,58.37,43.4381,408.58,304.06,1775.36,1321.2
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,128,512,2.944,2.19088,70.66,52.5842,494.59,368.067,2149.12,1599.35
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,128,1024,3.968,2.95293,95.23,70.8688,666.62,496.089,2896.64,2155.64
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,192,384,3.648,2.71479,87.55,65.1535,612.86,456.082,2663.04,1981.8
oci,global,global,E6,x86(AMD),AMD EPYC 9J45,192,768,4.416,3.28633,105.98,78.8688,741.89,552.104,3223.68,2399.02
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,2,4,0.057,0.04242,1.37,1.0195,9.58,7.129,41.61,30.97
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,2,8,0.1002,0.07457,2.4,1.786,16.83,12.525,73.15,54.44
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,2,16,0.1866,0.13887,4.48,3.334,31.35,23.33,136.22,101.37
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,2,32,0.3594,0.26746,8.63,6.4223,60.38,44.934,262.36,195.24
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,4,8,0.114,0.08484,2.74,2.0391,19.15,14.251,83.22,61.93
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,4,16,0.2004,0.14913,4.81,3.5795,33.67,25.057,146.29,108.87
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,4,32,0.3732,0.27773,8.96,6.6679,62.7,46.66,272.44,202.75
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,4,64,0.7188,0.53492,17.25,12.8372,120.76,89.868,524.72,390.49
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,8,16,0.228,0.16967,5.47,4.0707,38.3,28.502,166.44,123.86
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,8,32,0.4008,0.29827,9.62,7.1591,67.33,50.106,292.58,217.73
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,8,64,0.7464,0.55546,17.91,13.3284,125.4,93.321,544.87,405.48
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,8,128,1.4376,1.06984,34.5,25.6744,241.52,179.736,1049.45,780.99
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,16,32,0.456,0.33935,10.94,8.1414,76.61,57.012,332.88,247.72
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,16,64,0.8016,0.59654,19.24,14.3181,134.67,100.22,585.17,435.48
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,16,128,1.4928,1.11092,35.83,26.6642,250.79,186.634,1089.74,810.97
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,16,256,2.8752,2.13968,69.0,51.3488,483.03,359.464,2098.9,1561.97
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,32,64,0.912,0.6787,21.89,16.2902,153.22,114.024,665.76,495.45
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,32,128,1.6032,1.19308,38.48,28.6363,269.34,200.439,1170.34,870.95
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,32,256,2.9856,2.22184,71.65,53.3209,501.58,373.269,2179.49,1621.95
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,32,512,5.7504,4.27937,138.01,102.7051,966.07,718.936,4197.79,3123.94
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,48,96,1.368,1.01805,32.83,24.4316,229.82,171.029,998.64,743.17
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,48,192,2.4048,1.78962,57.72,42.9544,404.01,300.659,1755.5,1306.42
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,48,384,4.4784,3.33276,107.48,79.9851,752.37,559.903,3269.23,2432.92
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,64,128,1.824,1.3574,43.78,32.5805,306.43,228.041,1331.52,990.9
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,64,256,3.2064,2.38616,76.95,57.2651,538.68,400.878,2340.67,1741.89
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,64,512,5.9712,4.44368,143.31,106.6493,1003.16,746.538,4358.98,3243.89
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,96,192,2.736,2.03609,65.66,48.8633,459.65,342.065,1997.28,1486.35
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,96,384,4.8096,3.57924,115.43,85.9014,808.01,601.31,3511.01,2612.84
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,128,256,3.648,2.71479,87.55,65.1535,612.86,456.082,2663.04,1981.8
oci,global,global,E6 Ax,x86(AMD),AMD EPYC 9J45,128,512,6.4128,4.77232,153.91,114.5377,1077.35,801.749,4681.34,3483.79
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,2,4,0.046,0.064,1.1,1.5304,7.73,10.755,33.58,46.72
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,2,8,0.052,0.07235,1.25,1.7391,8.74,12.16,37.96,52.81
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,2,16,0.064,0.08904,1.54,2.1426,10.75,14.957,46.72,65.0
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,2,32,0.088,0.12243,2.11,2.9357,14.78,20.563,64.24,89.38
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,4,8,0.092,0.128,2.21,3.0748,15.46,21.51,67.16,93.44
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,4,16,0.104,0.1447,2.5,3.4783,17.47,24.306,75.92,105.63
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,4,32,0.128,0.17809,3.07,4.2713,21.5,29.913,93.44,130.0
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,4,64,0.176,0.24487,4.22,5.8713,29.57,41.141,128.48,178.75
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,8,16,0.184,0.256,4.42,6.1496,30.91,43.005,134.32,186.88
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,8,32,0.208,0.28939,4.99,6.9426,34.94,48.612,151.84,211.26
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,8,64,0.256,0.35617,6.14,8.5426,43.01,59.84,186.88,260.01
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,8,128,0.352,0.48974,8.45,11.7565,59.14,82.282,256.96,357.51
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,16,32,0.368,0.512,8.83,12.2852,61.82,86.01,268.64,373.76
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,16,64,0.416,0.57878,9.98,13.8852,69.89,97.238,303.68,422.51
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,16,128,0.512,0.71235,12.29,17.0991,86.02,119.68,373.76,520.01
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,16,256,0.704,0.97948,16.9,23.513,118.27,164.55,513.92,715.02
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,32,64,0.736,1.024,17.66,24.5704,123.65,172.035,537.28,747.52
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,32,128,0.832,1.15757,19.97,27.7843,139.78,194.477,607.36,845.02
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,32,256,1.024,1.4247,24.58,34.1983,172.03,239.346,747.52,1040.03
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,32,512,1.408,1.95896,33.79,47.0122,236.54,329.099,1027.84,1430.04
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,48,96,1.104,1.536,26.5,36.8696,185.47,258.045,805.92,1121.28
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,48,192,1.248,1.73635,29.95,41.6696,209.66,291.701,911.04,1267.53
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,48,384,1.536,2.13704,36.86,51.2835,258.05,359.026,1121.28,1560.04
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,48,768,2.112,2.93843,50.69,70.5252,354.82,493.663,1541.76,2145.06
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,64,128,1.472,2.048,35.33,49.1548,247.3,344.07,1074.56,1495.04
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,64,256,1.664,2.31513,39.94,55.5687,279.55,388.939,1214.72,1690.05
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,64,512,2.048,2.84939,49.15,68.3826,344.06,478.692,1495.04,2080.06
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,96,192,2.208,3.072,52.99,73.7252,370.94,516.09,1611.84,2242.56
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,96,384,2.496,3.4727,59.9,83.3391,419.33,583.416,1822.08,2535.07
oci,global,global,X9,x86(Intel),Intel Xeon Platinum 8358,96,768,3.072,4.27409,73.73,102.5809,516.1,718.052,2242.56,3120.08
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,2,4,0.0575,0.05111,1.38,1.2267,9.66,8.587,41.98,37.32
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,2,8,0.1031,0.09164,2.47,2.1956,17.32,15.396,75.26,66.9
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,2,16,0.1943,0.17271,4.66,4.1422,32.64,29.013,141.84,126.08
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,2,32,0.3767,0.33484,9.04,8.0356,63.29,56.258,274.99,244.44
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,4,8,0.115,0.10222,2.76,2.4533,19.32,17.173,83.95,74.62
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,4,16,0.2062,0.18329,4.95,4.4,34.64,30.791,150.53,133.8
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,4,32,0.3886,0.34542,9.33,8.2933,65.28,58.027,283.68,252.16
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,4,64,0.7534,0.66969,18.08,16.0711,126.57,112.507,549.98,488.87
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,8,16,0.23,0.20444,5.52,4.9067,38.64,34.347,167.9,149.24
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,8,32,0.4124,0.36658,9.9,8.8,69.28,61.582,301.05,267.6
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,8,64,0.7772,0.69084,18.65,16.5778,130.57,116.062,567.36,504.32
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,8,128,1.5068,1.33938,36.16,32.1422,253.14,225.013,1099.96,977.74
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,16,32,0.46,0.40889,11.04,9.8133,77.28,68.693,335.8,298.49
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,16,64,0.8248,0.73316,19.8,17.6,138.57,123.173,602.1,535.2
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,16,128,1.5544,1.38169,37.31,33.1644,261.14,232.124,1134.71,1008.63
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,16,256,3.0136,2.67876,72.33,64.2933,506.28,450.027,2199.93,1955.49
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,32,64,0.92,0.81778,22.08,19.6267,154.56,137.387,671.6,596.98
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,32,128,1.6496,1.46631,39.59,35.1911,277.13,246.338,1204.21,1070.41
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,32,256,3.1088,2.76338,74.61,66.32,522.28,464.249,2269.42,2017.26
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,48,96,1.38,1.22667,33.12,29.44,231.84,206.08,1007.4,895.47
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,48,192,2.4744,2.19947,59.39,52.7911,415.7,369.511,1806.31,1605.61
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,64,128,1.84,1.63556,44.16,39.2533,309.12,274.773,1343.2,1193.96
oci,global,global,X12 Ax,x86(Intel),Intel Xeon 6987P-C,64,256,3.2992,2.93262,79.18,70.3822,554.27,492.684,2408.42,2140.82
aws,af-south-1,Sud Africa,c6g,ARM,AWS Graviton2,1,2,0.0456,0.0456,1.0944,1.0944,7.661,7.661,33.29,33.29
aws,af-south-1,Sud Africa,c6g,ARM,AWS Graviton2,2,4,0.0912,0.0912,2.1888,2.1888,15.322,15.322,66.58,66.58
aws,af-south-1,Sud Africa,c6g,ARM,AWS Graviton2,4,8,0.1824,0.1824,4.3776,4.3776,30.643,30.643,133.15,133.15
aws,af-south-1,Sud Africa,c6g,ARM,AWS Graviton2,8,16,0.3648,0.3648,8.7552,8.7552,61.286,61.286,266.3,266.3
aws,af-south-1,Sud Africa,c6g,ARM,AWS Graviton2,16,32,0.7296,0.7296,17.5104,17.5104,122.573,122.573,532.61,532.61
aws,af-south-1,Sud Africa,c6g,ARM,AWS Graviton2,32,64,1.4592,1.4592,35.0208,35.0208,245.146,245.146,1065.22,1065.22
aws,af-south-1,Sud Africa,c6g,ARM,AWS Graviton2,48,96,2.1888,2.1888,52.5312,52.5312,367.718,367.718,1597.82,1597.82
aws,af-south-1,Sud Africa,c6g,ARM,AWS Graviton2,64,128,2.9184,2.9184,70.0416,70.0416,490.291,490.291,2130.43,2130.43
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,2,4,0.114,0.15861,2.736,3.8066,19.152,26.646,83.22,115.78
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,4,8,0.228,0.31722,5.472,7.6132,38.304,53.293,166.44,231.57
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,8,16,0.456,0.63443,10.944,15.2264,76.608,106.585,332.88,463.14
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,16,32,0.912,1.26887,21.888,30.4529,153.216,213.17,665.76,926.27
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,32,64,1.824,2.53774,43.776,60.9057,306.432,426.34,1331.52,1852.55
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,48,96,2.736,3.80661,65.664,91.3586,459.648,639.51,1997.28,2778.82
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,64,128,3.648,5.07548,87.552,121.8115,612.864,852.68,2663.04,3705.1
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,96,192,5.472,7.61322,131.328,182.7172,919.296,1279.021,3994.56,5557.65
aws,af-south-1,Sud Africa,c6i,x86(Intel),Intel Xeon Platinum 8375C,128,256,7.296,10.15096,175.104,243.623,1225.728,1705.361,5326.08,7410.2
aws,af-south-1,Sud Africa,c7g,ARM,AWS Graviton3,1,2,0.0485,0.0388,1.164,0.9312,8.148,6.518,35.4,28.32
aws,af-south-1,Sud Africa,c7g,ARM,AWS Graviton3,2,4,0.0969,0.07752,2.3256,1.8605,16.279,13.023,70.74,56.59
aws,af-south-1,Sud Africa,c7g,ARM,AWS Graviton3,4,8,0.1938,0.15504,4.6512,3.721,32.558,26.046,141.47,113.18
aws,af-south-1,Sud Africa,c7g,ARM,AWS Graviton3,8,16,0.3876,0.31008,9.3024,7.4419,65.117,52.094,282.95,226.36
aws,af-south-1,Sud Africa,c7g,ARM,AWS Graviton3,16,32,0.7752,0.62016,18.6048,14.8838,130.234,104.187,565.9,452.72
aws,af-south-1,Sud Africa,c7g,ARM,AWS Graviton3,32,64,1.5504,1.24032,37.2096,29.7677,260.467,208.374,1131.79,905.43
aws,af-south-1,Sud Africa,c7g,ARM,AWS Graviton3,48,96,2.3256,1.86048,55.8144,44.6515,390.701,312.561,1697.69,1358.15
aws,af-south-1,Sud Africa,c7g,ARM,AWS Graviton3,64,128,3.1008,2.48064,74.4192,59.5354,520.934,416.747,2263.58,1810.86
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,2,4,0.1197,0.1368,2.8728,3.2832,20.11,22.983,87.38,99.86
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,4,8,0.2394,0.2736,5.7456,6.5664,40.219,45.965,174.76,199.73
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,8,16,0.4788,0.5472,11.4912,13.1328,80.438,91.929,349.52,399.45
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,16,32,0.9576,1.0944,22.9824,26.2656,160.877,183.859,699.05,798.91
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,32,64,1.9152,2.1888,45.9648,52.5312,321.754,367.719,1398.1,1597.83
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,48,96,2.8728,3.2832,68.9472,78.7968,482.63,551.577,2097.14,2396.73
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,64,128,3.8304,4.3776,91.9296,105.0624,643.507,735.437,2796.19,3195.65
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,96,192,5.7456,6.5664,137.8944,157.5936,965.261,1103.155,4194.29,4793.47
aws,af-south-1,Sud Africa,c7i,x86(Intel),Intel Xeon Platinum 8488C,192,384,11.4912,13.1328,275.7888,315.1872,1930.522,2206.311,8388.58,9586.95
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,1,2,0.0533,0.03439,1.2792,0.8253,8.954,5.777,38.91,25.1
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,2,4,0.1066,0.06877,2.5584,1.6506,17.909,11.554,77.82,50.21
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,4,8,0.2132,0.13755,5.1168,3.3012,35.818,23.108,155.64,100.41
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,8,16,0.4264,0.2751,10.2336,6.6023,71.635,46.216,311.27,200.82
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,16,32,0.8528,0.55019,20.4672,13.2046,143.27,92.432,622.54,401.64
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,32,64,1.7056,1.10039,40.9344,26.4093,286.541,184.865,1245.09,803.28
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,48,96,2.5584,1.65058,61.4016,39.6139,429.811,277.297,1867.63,1204.92
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,64,128,3.4112,2.20077,81.8688,52.8186,573.082,369.73,2490.18,1606.57
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,96,192,5.1168,3.30116,122.8032,79.2279,859.622,554.595,3735.26,2409.85
aws,af-south-1,Sud Africa,c8g,ARM,AWS Graviton4,192,384,10.2336,6.60232,245.6064,158.4557,1719.245,1109.19,7470.53,4819.7
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,2,4,0.12569,0.11172,3.0166,2.6814,21.116,18.77,91.75,81.56
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,4,8,0.25138,0.22345,6.0331,5.3628,42.232,37.54,183.51,163.12
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,8,16,0.50276,0.4469,12.0662,10.7255,84.464,75.079,367.01,326.23
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,16,32,1.00552,0.8938,24.1325,21.4511,168.927,150.157,734.03,652.47
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,32,64,2.01104,1.78759,48.265,42.9022,337.855,300.316,1468.06,1304.94
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,48,96,3.01656,2.68139,72.3974,64.3532,506.782,450.473,2202.09,1957.41
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,64,128,4.02208,3.57518,96.5299,85.8044,675.709,600.63,2936.12,2609.88
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,96,192,6.03312,5.36277,144.7949,128.7066,1013.564,900.946,4404.18,3914.83
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,128,256,8.04416,7.15036,193.0598,171.6087,1351.419,1201.261,5872.24,5219.77
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,192,384,12.06624,10.72555,289.5898,257.4132,2027.128,1801.892,8808.36,7829.65
aws,af-south-1,Sud Africa,c8i,x86(Intel),Intel Xeon 6 6975P-C,384,768,24.13248,21.45109,579.1795,514.8262,4054.257,3603.784,17616.71,15659.3
aws,af-south-1,Sud Africa,m6g,ARM,AWS Graviton2,1,4,0.0508,0.0508,1.2192,1.2192,8.534,8.534,37.08,37.08
aws,af-south-1,Sud Africa,m6g,ARM,AWS Graviton2,2,8,0.1016,0.1016,2.4384,2.4384,17.069,17.069,74.17,74.17
aws,af-south-1,Sud Africa,m6g,ARM,AWS Graviton2,4,16,0.2032,0.2032,4.8768,4.8768,34.138,34.138,148.34,148.34
aws,af-south-1,Sud Africa,m6g,ARM,AWS Graviton2,8,32,0.4064,0.4064,9.7536,9.7536,68.275,68.275,296.67,296.67
aws,af-south-1,Sud Africa,m6g,ARM,AWS Graviton2,16,64,0.8128,0.8128,19.5072,19.5072,136.55,136.55,593.34,593.34
aws,af-south-1,Sud Africa,m6g,ARM,AWS Graviton2,32,128,1.6256,1.6256,39.0144,39.0144,273.101,273.101,1186.69,1186.69
aws,af-south-1,Sud Africa,m6g,ARM,AWS Graviton2,48,192,2.4384,2.4384,58.5216,58.5216,409.651,409.651,1780.03,1780.03
aws,af-south-1,Sud Africa,m6g,ARM,AWS Graviton2,64,256,3.2512,3.2512,78.0288,78.0288,546.202,546.202,2373.38,2373.38
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,2,8,0.127,0.1767,3.048,4.2407,21.336,29.685,92.71,128.99
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,4,16,0.254,0.35339,6.096,8.4814,42.672,59.37,185.42,257.98
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,8,32,0.508,0.70678,12.192,16.9628,85.344,118.739,370.84,515.95
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,16,64,1.016,1.41357,24.384,33.9256,170.688,237.479,741.68,1031.9
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,32,128,2.032,2.82713,48.768,67.8511,341.376,474.958,1483.36,2063.81
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,48,192,3.048,4.2407,73.152,101.7767,512.064,712.437,2225.04,3095.71
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,64,256,4.064,5.65426,97.536,135.7023,682.752,949.916,2966.72,4127.61
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,96,384,6.096,8.48139,146.304,203.5534,1024.128,1424.874,4450.08,6191.42
aws,af-south-1,Sud Africa,m6i,x86(Intel),Intel Xeon Platinum 8375C,128,512,8.128,11.30852,195.072,271.4045,1365.504,1899.832,5933.44,8255.22
aws,af-south-1,Sud Africa,m7g,ARM,AWS Graviton3,1,4,0.054,0.0432,1.296,1.0368,9.072,7.258,39.42,31.54
